525BW014.MV,DRYTONSHR,QCSBRIGHTNESS
28.54598999,21.51862335,54.29999924
28.53619957,21.50069618,54.36632156
28.39999962,21.44713783,54.39287949
28.39999962,21.41914749,54.40000153
28.30000114,21.36890984,54.38686371
28.20000076,21.30999947,54.40000153
28.10000038,21.30608368,54.40000153
28.10000038,21.27448082,54.5
28.0,21.23238945,54.5
28.0,21.22492599,54.5
27.89999962,21.19174194,54.5
27.80000114,21.12999916,54.5
27.89999962,21.16788483,54.40000153
27.89999962,21.1473732,54.40000153
27.85592461,21.13091469,54.40000153
27.80000114,21.13455963,54.422966
27.80000114,21.10018539,54.40000153
27.80000114,21.11609459,54.5
27.75229454,21.09000015,54.40000153
27.78941154,21.09802818,54.5
27.73462105,21.10542679,54.5
27.80000114,21.13562584,54.5382576
27.83800125,21.16888237,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
27.89999962,21.18999863,54.5
28.89999962,21.18999863,54.20000076
28.89999962,21.18999863,54.20000076
28.89999962,21.18999863,54.20000076
28.89999962,21.18999863,54.20000076
28.89999962,21.18999863,54.20000076
28.89999962,21.18999863,54.20000076
28.5,21.18999863,54.38430023
28.5,21.1859684,54.5
28.47109222,21.13554192,54.5
28.4273262,21.1026001,54.40000153
28.28545761,20.98547363,54.40000153
28.12891197,20.84165955,54.40000153
27.91304398,20.69467354,54.40000153
27.80000114,20.63999939,54.40000153
27.70000076,20.56375122,54.40000153
27.60000038,20.52592659,54.39517212
27.5,20.45904922,54.40000153
27.5,20.44992447,54.40000153
27.5,20.43215942,54.40000153
27.5,20.4644413,54.40000153
27.54786491,20.49184227,54.40000153
27.60000038,20.49563599,54.40000153
27.5,20.45727539,54.40000153
27.62067795,20.55403137,54.32694626
27.80000114,20.60669518,54.40000153
27.89999962,20.6687088,54.29999924
28.09305573,20.76228714,54.29999924
28.20000076,20.82999992,54.29999924
28.30000114,20.90962601,54.29999924
28.45938873,20.96999931,54.29999924
28.60000038,21.01364899,54.29999924
28.60000038,21.03094101,54.29999924
28.60000038,21.02334213,54.20000076
28.5,20.94705772,54.27128983
28.39999962,20.91346359,54.21189117
28.30000114,20.84128571,54.29999924
28.20000076,20.84395409,54.29999924
28.15686798,20.78289413,54.40000153
28.0,20.70215034,54.40000153
27.93164825,20.67000008,54.40000153
27.89999962,20.65986633,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
27.80000114,20.54999924,54.40000153
28.10000038,20.54999924,54.76439667
28.0,20.66614914,54.75941086
28.0,20.7762928,54.79999924
27.82321167,20.70695496,54.79999924
27.70000076,20.61294174,54.90000153
27.60000038,20.57132721,54.90000153
27.5,20.52464676,55.0
27.5,20.49396896,55.0
27.50216675,20.48782539,55.0
27.60000038,20.53455925,55.0
27.72880173,20.55999947,55.0121994
27.80000114,20.58993149,55.10000229
27.80000114,20.59246635,55.10000229
27.89999962,20.63383102,55.10000229
27.88899994,20.62084007,55.10000229
27.87153244,20.63326454,55.12846756
27.81723404,20.5860157,55.18276596
27.89999962,20.64656448,55.20000076
27.800457,20.6231041,55.20000076
27.89999962,20.64999962,55.20000076
27.80000114,20.6194458,55.10000229
27.77350616,20.56839752,55.20000076
27.70000076,20.55778694,55.10000229
27.60000038,20.50865746,55.10000229
27.60000038,20.52914619,55.1871109
27.60000038,20.52346611,55.20000076
27.60000038,20.50734901,55.10000229
27.60000038,20.50334358,55.10000229
27.70000076,20.53890419,55.07933044
27.70000076,20.55591011,55.0
27.80000114,20.60227585,55.0
27.80000114,20.6168232,54.90000153
27.80000114,20.59459305,54.90000153
27.8692894,20.67255402,54.90000153
27.89999962,20.67518234,54.82344437
27.89999962,20.66963005,54.79999924
27.96861839,20.68000031,54.79999924
27.89999962,20.69651413,54.79588318
27.89999962,20.63137436,54.79999924
27.80000114,20.60000038,54.79999924
27.80000114,20.58343124,54.79999924
27.84940147,20.64277458,54.70000076
27.89062119,20.62147522,54.70000076
27.78250122,20.54999924,54.71749878
27.80000114,20.59487343,54.70000076
27.80000114,20.60186958,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
27.80000114,20.62999916,54.70000076
30.61254501,20.62999916,53.96501541
28.52222061,21.12685013,54.38814545
27.83801842,21.24551201,54.70000076
28.05289078,21.32999992,54.70000076
27.89999962,21.21892357,54.74514771
28.0,21.39460564,54.79999924
28.16838264,21.51292038,54.86763382
28.20000076,21.56464005,54.91923141
28.30000114,21.62637329,54.90000153
28.39999962,21.56157112,54.90000153
28.33735657,21.52884483,54.90000153
28.30000114,21.48394775,54.90000153
28.30000114,21.47673225,54.90000153
28.30000114,21.44999886,54.90000153
28.20000076,21.35483742,54.90000153
28.1856575,21.41488075,54.90000153
28.20000076,21.43356895,54.90000153
28.21335602,21.42800713,55.0
28.30000114,21.45670128,54.90000153
28.3588028,21.52484703,54.90000153
28.39999962,21.52999878,54.90000153
28.39999962,21.50733757,54.90000153
28.39999962,21.54133034,54.90655136
28.39999962,21.5346489,54.90000153
28.5,21.57868767,54.90000153
28.5,21.5704174,54.90000153
28.54964447,21.63278389,54.90000153
28.5,21.6115818,55.0
28.5,21.61826515,55.0
28.5,21.64999962,55.0
28.5,21.61776543,55.0
28.60000038,21.66389847,55.0
28.60000038,21.68000031,55.10000229
28.60000038,21.6488533,55.10000229
28.60000038,21.69644547,55.10000229
28.55228996,21.64999962,55.10000229
28.60000038,21.66795731,55.10000229
28.5,21.65999985,55.10000229
28.60000038,21.71570206,55.15419006
28.60000038,21.69871902,55.20000076
28.60000038,21.70787239,55.20000076
28.60000038,21.70625877,55.20000076
28.60000038,21.68000031,55.20000076
28.60000038,21.64879608,55.28743362
28.5,21.6099987,55.20475769
28.5,21.58499336,55.29999924
28.39999962,21.57993698,55.29999924
28.39999962,21.56943703,55.33192444
28.30000114,21.53183937,55.29999924
28.33727264,21.53087616,55.29999924
28.39999962,21.58891487,55.40000153
28.39999962,21.57215881,55.40000153
28.39999962,21.60139084,55.40000153
28.45654488,21.6144104,55.40000153
28.39999962,21.6047287,55.40000153
28.39999962,21.58142853,55.34543228
28.39999962,21.6173172,55.40000153
28.5,21.63514328,55.40000153
28.440588,21.6065464,55.40000153
28.5,21.61821175,55.40000153
28.39999962,21.57123184,55.40000153
28.39999962,21.54589272,55.40000153
28.39999962,21.56999969,55.40000153
28.39999962,21.55913162,55.40000153
28.5,21.6305809,55.40000153
28.5,21.6099987,55.40000153
28.5,21.62166595,55.40000153
28.5,21.61616325,55.40000153
28.5,21.64009476,55.40000153
28.48914528,21.59700584,55.40000153
28.39999962,21.58340645,55.40000153
28.40335274,21.59000015,55.40000153
28.5,21.63809395,55.40000153
28.5,21.64085197,55.60000229
28.5,21.63999939,55.60000229
28.53247833,22.07090378,55.4358139
28.60000038,21.74354935,55.30877686
28.60000038,21.76000023,55.36920166
28.69908905,21.77878952,55.40000153
28.70000076,21.80436325,55.29999924
28.70000076,21.7806778,55.36260223
28.70000076,21.74309158,55.40000153
28.70000076,21.74009895,55.40000153
28.60106659,21.73460007,55.49962997
28.70000076,21.73560333,55.5
28.60000038,21.67819786,55.4993515
28.70000076,21.76000023,55.42350769
28.60000038,21.72298813,55.5
28.60000038,21.68999863,55.5
28.60000038,21.68085289,55.5
28.58345604,21.71620941,55.5
28.5,21.70731354,55.5
28.60000038,21.71999931,55.5407753
28.70000076,21.78774452,55.5
28.80000114,21.82853699,55.5
28.80000114,21.85063744,55.5
28.80000114,21.80977821,55.5
28.60000038,21.68999863,55.60000229
28.39999962,21.59202385,55.60000229
28.30000114,21.52761078,55.60000229
28.20000076,21.47815895,55.60000229
28.20000076,21.46390915,55.70000076
28.20000076,21.49475098,55.79999924
28.30000114,21.54065704,55.79999924
28.39999962,21.59847641,55.79999924
28.5,21.66866875,55.79999924
28.5,21.66353035,55.79999924
28.5,21.67286301,55.79999924
28.5,21.68370628,55.82240295
28.5,21.623312,55.90000153
28.44882202,21.65448189,55.90000153
28.5,21.65350151,55.90000153
28.41663551,21.61575127,55.90000153
28.39999962,21.63887024,55.90000153
28.39999962,21.60113335,56.0
28.39999962,21.62149048,56.0
28.31085205,21.57357216,55.90000153
28.30000114,21.56999969,56.0
28.30000114,21.58787727,56.0
28.39999962,21.56999969,56.0
28.30000114,21.54999924,56.0
28.39999962,21.56664658,56.10000229
28.39999962,21.58747482,56.10000229
28.39999962,21.59000015,56.10000229
28.39999962,21.57798004,56.20000076
28.39999962,21.57295799,56.20000076
28.30000114,21.56132126,56.20000076
28.30000114,21.54088974,56.17487335
28.39999962,21.58267593,56.19628906
28.39999962,21.5838604,56.20000076
28.30000114,21.55667496,56.20000076
28.39999962,21.58405876,56.10000229
28.39999962,21.59000015,56.10000229
28.39999962,21.59000015,56.10000229
28.30000114,21.53196716,56.10000229
28.39999962,21.62537193,56.10000229
28.39999962,21.60688782,56.10000229
28.39999962,21.59772682,56.10000229
28.39999962,21.61091995,56.10000229
28.48173904,21.62635612,56.10000229
28.39999962,21.60000038,56.05931473
28.5,21.61999893,56.10000229
28.5,21.65359688,56.10000229
28.5,21.64554214,56.10000229
28.5,21.61000443,56.20000076
28.5,21.90422249,56.0
28.5,21.59000015,56.10000229
28.5,21.60758209,56.10000229
28.5,21.63502312,56.10000229
28.5,21.63999939,56.10000229
28.5,21.63064003,56.0
28.46995735,21.61084175,56.05319595
28.5,21.63718605,56.0
28.39999962,21.59130478,56.0
28.5,21.64975739,56.0
28.5,21.64313126,56.0
28.5,21.63471031,56.0
28.33358002,21.52253151,56.0
28.24160385,21.84555817,56.0
28.30000114,21.54354858,56.0
28.5,21.68069649,56.0
28.60000038,21.69944382,56.0
28.5,21.68000031,56.0
28.53735542,21.66064262,56.0
28.60000038,21.71021843,55.94388199
28.60000038,21.69134521,56.0
28.61836624,21.71862411,56.0
28.60000038,21.72327805,56.0
28.5,21.65735626,56.0
28.39999962,21.56212997,56.10000229
28.39999962,21.57291412,56.10000229
28.30000114,21.55708504,56.02297974
28.30000114,21.53999901,56.10000229
28.39999962,21.59636688,56.10000229
28.39999962,21.59903908,56.10000229
28.39999962,21.57999992,56.10000229
28.39999962,21.59425163,56.06724548
28.41324425,21.59595299,56.0
28.39999962,21.55759239,56.0
28.5,21.61515236,56.0
28.5,21.60719109,56.0
28.5,21.62356567,56.0
28.39999962,21.57999992,56.0
28.39999962,21.55123711,56.0
28.30000114,21.53999901,56.0
28.37008286,21.56542969,56.0
28.35717773,21.55994034,56.0059433
28.38591003,21.54420662,56.10000229
28.30000114,21.52528381,56.0
28.30000114,21.5376873,56.06752396
28.30211258,21.5213604,56.05334473
28.39999962,21.56999969,56.10000229
28.39999962,21.54999924,56.10000229
28.39999962,21.56809044,56.10000229
28.39999962,21.56999969,56.10000229
28.39999962,21.57777596,56.20000076
28.39999962,21.5524025,56.12670135
28.39999962,21.58498001,56.10000229
28.5,21.61999893,56.10000229
28.5,21.61999893,56.10000229
28.5,21.61999893,56.10000229
28.5,21.61999893,56.10000229
28.5,21.61999893,56.10000229
28.70000076,21.61999893,56.0
28.61152267,21.61999893,56.07330704
28.60000038,21.73759842,56.06630325
28.60000038,21.72774315,56.01689911
28.52577591,21.69443703,56.10000229
28.5,21.61195755,56.10000229
28.5,21.6099987,56.0
28.5,21.62792397,56.02954865
28.44352722,21.58800888,56.10000229
28.39999962,21.59000015,56.0
28.39999962,21.57804108,56.0
28.39999962,21.53599358,56.0
28.30000114,21.50278091,56.0
28.32625771,21.4978447,56.10000229
28.39999962,21.52150154,55.96255875
28.30000114,21.51442528,55.90000153
28.39999962,21.55990219,55.90000153
28.39999962,21.53059959,55.90000153
28.30000114,21.50422478,55.90000153
28.21111298,21.45854759,55.90000153
28.20000076,21.47757149,55.90000153
28.30000114,21.50585365,55.90000153
28.30000114,21.51325226,55.90000153
28.30000114,21.54382896,55.90000153
28.39999962,21.55999947,55.90000153
28.30000114,21.52380753,55.88980103
28.30000114,21.5126133,55.90000153
28.39999962,21.57375336,55.82670593
28.30000114,21.51000023,55.90000153
28.35717773,21.52000046,55.79999924
28.30000114,21.52999878,55.90000153
28.39999962,21.55522537,55.81327057
28.39999962,21.58969688,55.90000153
28.30000114,21.51000023,55.90000153
28.30000114,21.51000023,55.90000153
28.30000114,21.51000023,55.90000153
28.30000114,21.51000023,55.90000153
28.30000114,21.51000023,55.90000153
28.30000114,21.51000023,55.90000153
0.485730559,21.51000023,55.90000153
28.19563293,21.51000023,55.79999924
28.10000038,21.39472389,55.84533691
28.20000076,21.43769646,55.79999924
28.10000038,21.47910881,55.79999924
28.0,21.50460434,55.90000153
27.89999962,21.50909042,55.90000153
27.88971138,21.62220383,55.90000153
27.80000114,21.59903526,56.0
27.80000114,21.77269936,56.0
27.80000114,21.81852722,56.0
27.80000114,21.93654442,56.10000229
27.80000114,21.89803123,56.10000229
27.89999962,21.94845009,56.0
27.89999962,22.01008987,56.10000229
27.80286217,22.34435081,56.10000229
27.80000114,22.02762604,56.10000229
27.80000114,22.27403831,56.10000229
27.80000114,22.1131382,56.10000229
27.89999962,22.14868164,56.10000229
27.89999962,22.19286156,56.11486435
27.89999962,22.1970768,56.20000076
28.0,22.21466637,56.20000076
28.0,22.25524712,56.10000229
28.02654457,22.2613945,56.10000229
28.20000076,22.35210991,56.10000229
28.20000076,22.31243134,56.0
28.30000114,22.41269875,56.0
28.39999962,22.44857788,55.90000153
28.39999962,22.44867134,55.90000153
28.39999962,22.46189499,55.90000153
28.30000114,22.4346714,55.79999924
28.30000114,22.42000008,55.79999924
28.20000076,22.38064766,55.79999924
28.20000076,22.36999893,55.79999924
28.20000076,22.36999893,55.79999924
28.20000076,22.36999893,55.79999924
28.20000076,22.36999893,55.79999924
28.20000076,22.36999893,55.70000076
28.20000076,22.36999893,55.60000229
28.30000114,22.43842316,55.6373291
28.30524635,22.47999954,55.60000229
28.39999962,22.47182083,55.60000229
28.39999962,22.52794075,55.60000229
28.31430817,22.45062065,55.53979111
28.30000114,22.42581749,55.60000229
28.30000114,22.36284828,55.5
28.20000076,22.35000038,55.55326843
28.11666107,22.31547737,55.5
28.10000038,22.29477882,55.5
28.10000038,22.26373482,55.5
28.0,22.25,55.5
28.0,22.23548317,55.5
28.0,22.23689651,55.5
28.00478935,22.23784828,55.5
27.89999962,22.18305779,55.5
27.89999962,22.22999954,55.5
27.91099358,22.19045258,55.60000229
28.0290966,22.29503632,55.5
28.0,22.24114418,55.5
28.0,22.25406837,55.60000229
28.0,22.23226357,55.59615707
28.03433228,22.29234314,55.60000229
28.0,22.24759293,55.60000229
28.0,22.22524452,55.60000229
28.0,22.21999931,55.60000229
28.0,22.21999931,55.60000229
27.89999962,22.15999985,55.60000229
27.89999962,22.46605682,55.60000229
27.84462166,22.11557007,55.60000229
27.80000114,22.11929131,55.60000229
27.80000114,22.1146431,55.70000076
27.80000114,22.1099987,55.60000229
27.80000114,22.1030941,55.60000229
27.80000114,22.15745735,55.70000076
27.89999962,22.19983864,55.70000076
27.80000114,22.15447998,55.70000076
27.80000114,22.13505173,55.70000076
27.89999962,22.18000031,55.70000076
27.89999962,22.1607132,55.70000076
27.89999962,22.16663933,55.70000076
27.80000114,22.12999916,55.79999924
27.80000114,22.13890457,55.70000076
27.89999962,22.17915344,55.70000076
27.89999962,22.20999908,55.7694931
27.89999962,22.18605804,55.79999924
27.89999962,22.22485733,55.79999924
28.0,22.26000023,55.75006104
28.0,22.26833153,55.70000076
28.0,22.24669456,55.79999924
28.0,22.25456047,55.70000076
28.0,22.24458694,55.70000076
28.0,22.24776077,55.60000229
28.0,22.24728966,55.5
28.09152222,22.22459221,55.5
28.10000038,22.25736046,55.5
28.10000038,22.20999908,55.5
28.0,22.21999931,55.47718048
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.10000038,21.11999893,55.40000153
28.24555588,21.11999893,55.29999924
28.10000038,21.68957138,55.29999924
28.0,22.28118324,55.40000153
28.0,22.77184868,55.29999924
28.0,22.22524071,55.29999924
27.92482758,22.1871376,55.29999924
28.0,22.21645927,55.2634697
28.0,22.18932724,55.29999924
28.0,22.20885086,55.21030045
28.0,22.17078018,55.29999924
28.0,22.160326,55.29999924
27.90332222,22.1033802,55.25469971
27.80000114,22.07682037,55.29999924
27.80000114,22.07980347,55.29999924
27.80000114,22.06465149,55.29999924
27.80000114,22.06080818,55.29999924
27.80000114,22.03925323,55.29999924
27.80000114,22.0953598,55.29999924
27.89999962,22.14620018,55.27999115
28.01628876,22.19505882,55.20000076
28.10000038,22.22999954,55.20000076
28.10000038,22.23752975,55.20000076
28.20000076,22.28999901,55.17036819
28.20000076,22.25590324,55.10000229
28.10000038,22.18094444,55.10000229
28.0,22.15028381,55.0780983
27.89999962,22.09336662,55.0
27.80000114,22.07302284,55.0
27.80000114,22.0631752,55.0
27.80000114,22.06695557,54.91570282
27.84996796,22.11778641,54.90000153
27.80000114,22.08849335,54.90000153
27.82286835,22.11820602,54.90000153
27.89999962,22.1448822,54.90000153
27.89999962,22.09000015,54.90000153
27.89999962,22.09000015,54.90000153
27.89999962,22.09000015,54.90000153
27.89999962,22.09000015,54.90000153
27.89999962,22.09000015,54.90000153
27.89999962,22.09000015,54.90000153
28.20000076,22.09000015,54.61633301
28.20000076,22.09000015,54.79999924
28.20000076,22.32586098,54.79999924
28.20000076,22.32016182,54.79999924
28.10000038,22.26000023,54.79999924
28.0,22.23035812,54.79999924
27.96752739,22.19679642,54.70000076
27.89999962,22.15999985,54.79999924
27.80000114,22.13999939,54.70000076
27.80000114,22.13999939,54.70000076
27.80000114,22.07999992,54.60000229
27.80000114,22.04616737,54.60000229
27.80000114,22.03314018,54.60000229
27.89999962,22.07999992,54.60000229
27.89999962,22.08919716,54.60000229
27.89999962,22.11635208,54.60000229
27.89999962,22.16179276,54.60000229
28.0,22.16439819,54.60000229
28.0,22.17000008,54.60000229
28.0,22.17256546,54.60000229
28.0,22.18054581,54.60000229
27.98308945,22.14760017,54.55145645
27.93204117,22.15918732,54.60000229
27.93426323,22.15926933,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
27.89999962,22.13999939,54.60000229
28.30000114,22.13999939,54.21272659
28.14655876,22.14927101,54.10000229
28.0,22.16382599,54.20000076
27.80000114,22.10321808,54.29999924
27.67578888,22.03611755,54.29999924
27.60000038,21.99869156,54.29999924
27.60000038,21.96999931,54.29999924
27.60000038,21.96999931,54.29999924
27.70000076,22.02636528,54.33272171
27.80000114,22.02999878,54.32092285
27.89999962,22.09383583,54.29999924
27.89999962,22.0969677,54.40000153
27.89999962,22.10082245,54.31693268
27.89999962,22.12893486,54.29999924
27.89999962,22.10929489,54.40000153
28.0,22.18960571,54.29999924
28.0,22.19044113,54.40000153
28.10000038,22.26982689,54.29999924
28.16801262,22.28971672,54.29999924
28.10000038,22.23999977,54.29999924
28.20000076,22.29508591,54.20000076
28.10000038,22.21999931,54.20000076
28.0,22.17194557,54.20000076
28.0,22.14999962,54.09537888
28.0,22.15707588,54.0
28.0,22.12999916,54.0
27.89999962,22.11550331,54.0657959
27.81253433,22.09064484,54.04788971
27.80000114,22.0904274,54.10000229
27.80000114,22.09571648,54.10000229
27.80000114,22.09000015,54.10000229
27.89999962,22.11304283,54.10000229
27.89999962,22.14697266,54.10000229
28.0,22.1676693,54.10000229
28.0,22.16081619,54.10000229
28.0,22.18994904,54.10000229
28.0,22.14999962,54.10000229
28.0,22.172369,54.10000229
28.10000038,22.20241356,54.10000229
28.10000038,22.22145271,54.10000229
28.0,22.19707489,54.10000229
28.0,22.18803787,54.10000229
27.98773384,22.1525631,54.10000229
27.89999962,22.14723969,54.10000229
27.88728905,22.06999969,54.10000229
27.80000114,22.06289864,54.10000229
27.80000114,22.09671593,54.10000229
27.80000114,22.09566307,54.0
28.0,22.12999916,54.10000229
28.0,22.12999916,54.10000229
28.0,22.12999916,54.10000229
28.0,22.12999916,54.10000229
28.0,22.12999916,54.10000229
28.0,22.12999916,54.10000229
28.0,22.12999916,54.10000229
28.0,22.12999916,54.10000229
28.0,22.12999916,54.10000229
28.0,22.12999916,54.10000229
28.0,22.12999916,54.10000229
28.0,22.12999916,54.10000229
28.69908142,22.12999916,53.79999924
28.5,22.12999916,53.79999924
28.39999962,22.39513016,53.79999924
28.12558174,22.30477715,53.90000153
28.0,22.24889183,53.90000153
27.89999962,22.19534683,54.0
27.89999962,22.15122604,54.0
27.80000114,22.12467194,54.10000229
27.89254379,22.11642647,54.10000229
27.89999962,22.09968185,54.10000229
27.89999962,22.12068748,54.10000229
28.0,22.12475204,54.10000229
28.0,22.16471291,54.10000229
28.0,22.13342094,54.20000076
27.89999962,22.12999916,54.20000076
27.95907021,22.16010857,54.20000076
27.80000114,22.07425117,54.20000076
27.80000114,22.09699249,54.20000076
27.80000114,22.02653885,54.20000076
27.80000114,22.06338692,54.20000076
27.89999962,22.13314247,54.20000076
27.89999962,22.11740875,54.20000076
27.89999962,22.13781357,54.20000076
27.89999962,22.11121559,54.20000076
28.0,22.15569878,54.20000076
28.10000038,22.21999931,54.20000076
28.10000038,22.23187256,54.20000076
28.20000076,22.25160408,54.20000076
28.10000038,22.21999931,54.20000076
28.10000038,22.22879982,54.20000076
28.0,22.17791939,54.20000076
27.89999962,22.17000008,54.20000076
27.74446869,22.0292263,54.29999924
27.7689724,22.03978348,54.20000076
27.80000114,22.05999947,54.28089523
27.70000076,22.02000046,54.20000076
27.80000114,22.07325745,54.20000076
27.80000114,22.09246063,54.20000076
27.88154411,22.10626411,54.20000076
27.89999962,22.14772034,54.20000076
27.89999962,22.15474319,54.20000076
27.89999962,22.15628052,54.20000076
28.0,22.16102028,54.20000076
28.0,22.18031311,54.20000076
28.0,22.19999886,54.20000076
28.0,22.22981262,54.20000076
28.0,22.21882439,54.20000076
27.9899559,22.17915535,54.20000076
27.89999962,22.15187454,54.20000076
27.89999962,22.15904236,54.20000076
27.95156288,22.17117119,54.20000076
28.0,22.17213058,54.20000076
27.97664452,22.15440941,54.20000076
27.89999962,22.11446571,54.10000229
27.89999962,22.13570023,54.10000229
27.89999962,22.12273598,54.10000229
27.89999962,22.10492134,54.10000229
27.89999962,22.1077137,54.10000229
27.89999962,22.11890602,54.10000229
27.80000114,22.1070919,54.10000229
27.80000114,22.09409332,54.18785858
27.89999962,22.17000008,54.10000229
27.89999962,22.14483452,54.10000229
27.89999962,22.14999962,54.10000229
27.89999962,22.13999939,54.10000229
27.89999962,22.13999939,54.10000229
27.89999962,22.16242027,54.11857986
27.89999962,22.12699509,54.10000229
27.89999962,22.1580143,54.19242096
28.0,22.17462921,54.40000153
28.0,22.71142006,54.19408798
28.0,22.21705437,54.10000229
28.0,22.18000031,54.10000229
28.0,22.16111755,54.10000229
28.0,22.18999863,54.10000229
28.0,22.19999886,54.10000229
28.10000038,22.23088646,54.10000229
28.10000038,22.24657059,54.10000229
28.10000038,22.23999977,54.10000229
28.10000038,22.25,54.10000229
28.20000076,22.27911758,54.10000229
28.10000038,22.23500252,54.10000229
28.10000038,22.25,54.10709763
28.10000038,22.21126366,54.10000229
28.01031303,22.1910553,54.10000229
28.0,22.16813087,54.10000229
27.70000076,22.0377903,54.20000076
27.70000076,22.00294304,54.20000076
27.80000114,22.08731079,54.20000076
27.89999962,22.18830681,54.20000076
28.06858826,22.23388672,54.20000076
28.10000038,22.29726219,54.20000076
28.10000038,22.29294205,54.20000076
28.10000038,22.26000023,54.20000076
28.10000038,22.27585411,54.20000076
28.10000038,22.23929977,54.29999924
28.10000038,22.24869537,54.20000076
28.10000038,22.24585915,54.20000076
28.10000038,22.27999878,54.20000076
28.10000038,22.26440048,54.20000076
28.10000038,22.26454163,54.13062286
28.10000038,22.27770042,54.10000229
28.20000076,22.28767204,54.10000229
28.20000076,22.27999878,54.09392929
28.20000076,22.31757355,54.0
28.10000038,22.23158646,54.0
28.10000038,22.2126255,54.10000229
28.0,22.23900223,54.0
28.0,22.22835732,54.0
28.10000038,22.23453522,54.03779984
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.0,22.22999954,54.10000229
28.7469883,22.22999954,53.71786118
28.54457092,22.22999954,54.04876709
28.39999962,22.35662651,54.10000229
28.15125275,22.27467155,54.10000229
27.89999962,22.14189911,54.20000076
27.70000076,22.12427902,54.20173264
27.70000076,22.06999969,54.29999924
27.60000038,22.02517128,54.29999924
